user_id,video_id,category,length_sec,watch_time_sec,liked,shared,commented,follow_creator,group,date,engagement,engaged
9065,977,fashion,16,15,1,0,1,0,variant,2025-07-16 11:00:15.195387,2,1
835,691,sports,59,42,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
3325,1311,gaming,9,4,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
630,1995,sports,46,33,0,1,0,0,variant,2025-07-23 11:00:15.195387,1,1
2987,1620,dance,50,35,1,1,0,0,variant,2025-08-04 11:00:15.195387,2,1
8222,223,food,37,23,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
8080,656,food,26,18,0,0,0,0,control,2025-08-03 11:00:15.195387,0,0
7934,164,dance,32,21,1,1,0,0,variant,2025-07-23 11:00:15.195387,2,1
3783,1319,food,15,13,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
8999,651,dance,59,42,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
6486,1684,gaming,41,31,1,1,0,0,variant,2025-07-14 11:00:15.195387,2,1
5407,312,gaming,27,19,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
3469,1777,food,40,27,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
7145,1779,comedy,15,5,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
8413,1498,music,43,24,0,0,0,0,variant,2025-07-18 11:00:15.195387,0,0
5276,170,sports,27,16,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
5868,47,fashion,17,10,0,0,1,0,variant,2025-07-27 11:00:15.195387,1,1
9536,6,gaming,27,16,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
6517,1901,comedy,18,7,0,0,0,0,control,2025-07-16 11:00:15.195387,0,0
4627,1571,fashion,37,24,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
2263,904,music,56,33,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
2415,1095,dance,21,16,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
5241,1317,sports,19,9,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
9050,1202,gaming,11,9,0,0,0,0,variant,2025-07-21 11:00:15.195387,0,0
5123,1147,comedy,42,32,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
4994,757,fashion,53,38,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
8965,912,dance,34,29,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
2493,521,music,53,37,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
8212,843,food,32,21,0,0,0,0,variant,2025-08-09 11:00:15.195387,0,0
8998,1749,comedy,26,23,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
9573,1852,music,7,1,0,0,0,0,variant,2025-08-08 11:00:15.195387,0,0
2176,563,food,5,1,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
2406,1838,gaming,7,2,0,0,0,0,variant,2025-07-28 11:00:15.195387,0,0
3364,327,food,40,26,0,0,0,0,control,2025-07-14 11:00:15.195387,0,0
7342,1932,comedy,36,27,1,0,0,0,variant,2025-07-25 11:00:15.195387,1,1
7901,1600,sports,18,10,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
9073,883,dance,39,28,0,0,0,0,control,2025-07-21 11:00:15.195387,0,0
9526,744,comedy,26,16,0,0,0,0,variant,2025-07-30 11:00:15.195387,0,0
9877,1557,fashion,26,20,0,0,0,0,control,2025-07-21 11:00:15.195387,0,0
1606,1029,gaming,32,21,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
2558,1030,gaming,9,3,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
8636,43,music,25,19,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
2043,1306,music,9,7,0,1,0,0,control,2025-08-10 11:00:15.195387,1,1
779,861,sports,53,42,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
3160,1590,gaming,9,4,1,0,0,0,control,2025-07-27 11:00:15.195387,1,1
6396,896,fashion,27,19,0,0,0,0,variant,2025-08-01 11:00:15.195387,0,0
1747,131,gaming,7,1,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
5975,1675,gaming,7,5,1,1,0,0,control,2025-07-18 11:00:15.195387,2,1
5151,1239,dance,13,8,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
421,1049,dance,13,11,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
2109,908,gaming,30,21,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
4675,577,dance,15,10,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
5346,260,gaming,45,31,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
3997,436,music,36,26,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
6083,383,music,59,37,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
9551,1985,fashion,23,14,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
3911,710,dance,33,20,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
2627,1442,music,26,20,0,0,0,0,control,2025-08-02 11:00:15.195387,0,0
491,1499,food,59,39,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
9488,1133,music,11,3,0,0,0,0,variant,2025-07-28 11:00:15.195387,0,0
5933,528,fashion,33,25,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
3372,715,fashion,18,10,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
4065,1678,sports,21,9,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
5838,870,sports,43,32,1,0,0,0,control,2025-07-24 11:00:15.195387,1,1
4990,1649,gaming,16,12,1,0,0,0,variant,2025-07-14 11:00:15.195387,1,1
5972,586,comedy,31,20,0,0,0,0,control,2025-07-23 11:00:15.195387,0,0
3381,1981,comedy,13,6,0,0,0,0,control,2025-08-11 11:00:15.195387,0,0
5690,1589,sports,53,35,0,0,0,0,variant,2025-07-18 11:00:15.195387,0,0
8604,1142,food,17,15,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
9615,1210,gaming,7,5,1,1,0,0,variant,2025-07-31 11:00:15.195387,2,1
7474,575,sports,20,12,0,0,0,0,variant,2025-07-14 11:00:15.195387,0,0
1677,141,music,58,41,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
7791,1325,gaming,37,29,1,1,0,0,control,2025-07-16 11:00:15.195387,2,1
5283,1250,food,9,4,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
9839,225,gaming,27,18,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
2712,1207,comedy,43,27,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
9432,161,comedy,39,22,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
603,1086,comedy,19,14,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
1938,935,dance,41,28,0,0,0,1,control,2025-07-21 11:00:15.195387,0,0
8122,397,music,20,15,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
8218,1617,fashion,52,36,1,0,0,1,control,2025-07-21 11:00:15.195387,1,1
6813,1865,music,9,9,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
1068,1421,music,44,30,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
5253,16,music,20,16,1,1,0,0,control,2025-08-05 11:00:15.195387,2,1
5864,229,food,53,40,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
380,438,music,8,7,1,1,0,0,control,2025-07-20 11:00:15.195387,2,1
9477,414,food,13,9,1,1,0,0,variant,2025-07-22 11:00:15.195387,2,1
5503,935,music,17,11,1,1,0,0,variant,2025-08-07 11:00:15.195387,2,1
3183,609,dance,27,19,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
3748,1384,gaming,8,8,1,0,0,1,control,2025-07-24 11:00:15.195387,1,1
5197,1856,comedy,55,38,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
5133,838,comedy,28,22,1,0,0,0,variant,2025-07-17 11:00:15.195387,1,1
6041,652,comedy,51,37,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
4121,130,food,54,40,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
8738,929,music,33,26,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
5260,655,comedy,35,24,1,0,0,1,variant,2025-08-12 11:00:15.195387,1,1
8467,849,food,15,11,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
2923,692,dance,6,1,0,0,0,0,variant,2025-07-27 11:00:15.195387,0,0
3388,1187,fashion,35,26,1,0,0,0,control,2025-07-21 11:00:15.195387,1,1
5443,1375,music,56,38,0,0,0,0,variant,2025-08-02 11:00:15.195387,0,0
5553,478,fashion,17,14,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
4014,1659,music,35,26,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
5368,1062,dance,28,19,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
8303,976,gaming,15,13,1,1,0,0,variant,2025-07-20 11:00:15.195387,2,1
6960,1322,dance,51,35,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
9948,1901,dance,16,12,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
6291,1256,fashion,18,11,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
9560,849,fashion,28,20,0,0,0,0,variant,2025-08-06 11:00:15.195387,0,0
9721,1788,dance,46,33,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
552,519,fashion,39,25,0,0,0,0,variant,2025-07-26 11:00:15.195387,0,0
134,1592,gaming,11,8,0,1,0,0,variant,2025-08-02 11:00:15.195387,1,1
6608,901,food,22,15,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
6600,1192,comedy,31,25,1,0,0,0,variant,2025-07-30 11:00:15.195387,1,1
5125,1853,dance,30,19,1,0,0,0,control,2025-07-26 11:00:15.195387,1,1
1061,1755,music,19,10,0,0,0,0,control,2025-07-14 11:00:15.195387,0,0
7385,65,comedy,39,29,1,0,1,0,variant,2025-08-09 11:00:15.195387,2,1
2187,1218,comedy,23,14,0,0,1,0,variant,2025-07-28 11:00:15.195387,1,1
2666,452,food,58,39,1,0,0,0,variant,2025-08-03 11:00:15.195387,1,1
3171,1985,sports,60,39,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
2647,1629,dance,10,5,0,0,0,0,control,2025-07-31 11:00:15.195387,0,0
596,853,comedy,47,34,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
4107,170,music,42,31,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
5818,1955,gaming,46,30,1,1,0,0,variant,2025-08-11 11:00:15.195387,2,1
3422,738,gaming,32,27,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
2279,231,food,51,37,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
1165,962,comedy,8,8,1,0,1,1,variant,2025-07-31 11:00:15.195387,2,1
618,1305,gaming,56,40,0,1,0,0,control,2025-08-11 11:00:15.195387,1,1
451,6,fashion,40,27,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
9991,264,sports,45,22,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
7373,931,gaming,19,13,1,1,0,0,variant,2025-07-30 11:00:15.195387,2,1
1893,53,gaming,9,1,0,1,0,0,control,2025-07-15 11:00:15.195387,1,1
5529,19,gaming,13,13,1,1,1,0,variant,2025-08-09 11:00:15.195387,3,1
2455,265,music,28,14,0,0,0,0,variant,2025-07-22 11:00:15.195387,0,0
3809,1185,sports,57,44,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
9477,1800,sports,58,35,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
1758,806,gaming,14,11,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
223,160,comedy,56,42,0,1,0,0,variant,2025-07-18 11:00:15.195387,1,1
6954,1047,food,38,26,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
7037,1186,fashion,42,29,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
9093,1367,food,14,7,1,0,0,0,control,2025-07-14 11:00:15.195387,1,1
2366,942,music,34,24,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
1610,1440,comedy,51,36,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
7222,385,dance,53,39,1,0,0,0,variant,2025-07-15 11:00:15.195387,1,1
1224,1031,music,52,42,1,1,0,0,control,2025-08-07 11:00:15.195387,2,1
1908,875,food,21,13,0,0,0,0,control,2025-08-04 11:00:15.195387,0,0
9555,880,gaming,57,40,0,0,0,0,control,2025-07-25 11:00:15.195387,0,0
5811,536,music,54,41,1,1,0,0,variant,2025-08-12 11:00:15.195387,2,1
6449,130,music,6,1,1,1,0,0,variant,2025-08-03 11:00:15.195387,2,1
7967,1791,comedy,50,32,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
9461,1280,food,58,38,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
4938,250,dance,29,21,0,0,0,0,control,2025-07-16 11:00:15.195387,0,0
5749,914,music,36,28,0,1,0,0,control,2025-07-15 11:00:15.195387,1,1
1232,1363,dance,35,25,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
9940,618,dance,8,6,1,1,0,0,variant,2025-08-10 11:00:15.195387,2,1
738,356,comedy,52,36,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
4437,312,food,10,4,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
2980,1884,food,53,43,1,0,0,0,variant,2025-08-05 11:00:15.195387,1,1
9974,1507,comedy,42,29,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
530,32,fashion,34,23,0,0,0,0,control,2025-07-17 11:00:15.195387,0,0
7142,1613,gaming,51,34,1,1,0,0,control,2025-07-21 11:00:15.195387,2,1
4419,838,fashion,37,25,0,0,0,0,variant,2025-08-08 11:00:15.195387,0,0
9397,93,gaming,38,23,1,1,0,0,variant,2025-08-06 11:00:15.195387,2,1
1987,1546,music,13,9,0,0,0,0,variant,2025-07-21 11:00:15.195387,0,0
347,891,gaming,8,8,1,0,0,1,control,2025-07-21 11:00:15.195387,1,1
5826,1960,fashion,28,21,1,1,0,0,control,2025-07-18 11:00:15.195387,2,1
1216,1866,food,19,9,1,0,0,0,control,2025-07-31 11:00:15.195387,1,1
8046,34,comedy,56,41,0,0,0,0,variant,2025-08-08 11:00:15.195387,0,0
5799,852,gaming,37,33,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
245,1647,gaming,24,15,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
7059,1313,gaming,19,8,0,0,0,0,variant,2025-08-07 11:00:15.195387,0,0
133,971,food,44,26,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
1371,1368,dance,56,37,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
1088,609,gaming,24,19,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
9840,508,comedy,19,15,1,0,0,0,control,2025-07-28 11:00:15.195387,1,1
9913,313,fashion,57,41,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
4003,1686,dance,56,38,0,0,0,0,variant,2025-07-18 11:00:15.195387,0,0
8311,944,gaming,19,14,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
2904,1228,gaming,10,8,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
6823,1246,comedy,36,25,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
895,32,music,20,17,1,0,0,1,control,2025-07-19 11:00:15.195387,1,1
1266,637,comedy,55,40,0,0,0,0,control,2025-07-26 11:00:15.195387,0,0
6424,620,sports,5,2,1,1,0,1,variant,2025-08-09 11:00:15.195387,2,1
363,723,comedy,20,10,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
7165,1453,music,60,41,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
9966,1000,comedy,40,28,1,0,0,0,control,2025-07-31 11:00:15.195387,1,1
8506,2,dance,13,6,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
5633,1531,dance,57,39,1,1,0,0,control,2025-07-21 11:00:15.195387,2,1
1707,1011,comedy,21,12,1,0,0,0,control,2025-08-05 11:00:15.195387,1,1
7335,1486,fashion,42,26,1,0,0,0,control,2025-08-10 11:00:15.195387,1,1
6914,1207,dance,35,19,0,0,0,0,control,2025-08-07 11:00:15.195387,0,0
9982,1083,music,48,33,0,0,0,0,control,2025-08-09 11:00:15.195387,0,0
2394,1313,sports,60,47,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
8127,96,sports,44,27,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
3695,505,music,14,7,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
990,1786,gaming,45,33,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
3681,1641,gaming,60,41,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
9097,211,sports,12,10,0,0,0,0,control,2025-08-08 11:00:15.195387,0,0
6411,1806,dance,53,37,0,0,0,0,variant,2025-07-24 11:00:15.195387,0,0
3398,1988,dance,31,28,1,0,0,1,control,2025-07-25 11:00:15.195387,1,1
3998,1986,gaming,34,25,1,0,0,0,control,2025-07-30 11:00:15.195387,1,1
911,1482,sports,22,13,0,0,0,0,variant,2025-07-28 11:00:15.195387,0,0
6587,1595,comedy,25,16,0,0,0,0,variant,2025-07-17 11:00:15.195387,0,0
5982,783,food,12,7,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
9938,1951,comedy,21,12,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
2124,993,dance,46,30,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
1852,1053,music,59,40,0,1,0,0,control,2025-08-12 11:00:15.195387,1,1
6457,1227,food,20,16,1,0,0,0,variant,2025-08-02 11:00:15.195387,1,1
1616,112,fashion,43,26,1,0,0,0,variant,2025-07-23 11:00:15.195387,1,1
9398,1389,gaming,33,22,1,0,0,0,variant,2025-07-29 11:00:15.195387,1,1
4027,1147,dance,30,19,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
6870,1737,food,18,12,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
2447,303,music,37,24,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
3313,697,music,43,31,1,0,1,0,control,2025-07-31 11:00:15.195387,2,1
8015,1594,fashion,26,15,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
6858,861,fashion,8,1,0,0,0,0,control,2025-07-18 11:00:15.195387,0,0
5020,255,fashion,29,21,1,0,1,0,variant,2025-07-17 11:00:15.195387,2,1
3217,1253,gaming,36,32,1,0,0,0,variant,2025-07-22 11:00:15.195387,1,1
5476,1365,music,35,24,0,0,0,0,control,2025-08-08 11:00:15.195387,0,0
3670,927,fashion,34,19,0,0,0,1,variant,2025-08-07 11:00:15.195387,0,0
2525,1589,music,24,17,1,0,0,0,variant,2025-08-12 11:00:15.195387,1,1
7499,342,food,38,25,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
1962,1856,gaming,8,7,1,0,1,0,control,2025-07-17 11:00:15.195387,2,1
6304,756,food,40,32,1,1,0,0,control,2025-07-29 11:00:15.195387,2,1
4626,1362,sports,13,8,0,0,0,0,variant,2025-08-01 11:00:15.195387,0,0
8293,258,food,43,25,1,0,1,0,variant,2025-08-02 11:00:15.195387,2,1
9506,1084,comedy,36,23,1,0,0,0,variant,2025-07-21 11:00:15.195387,1,1
3449,982,sports,31,13,0,0,0,0,control,2025-08-11 11:00:15.195387,0,0
3245,229,comedy,9,2,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
6048,1364,comedy,59,44,1,0,0,0,control,2025-07-19 11:00:15.195387,1,1
4675,432,gaming,36,25,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
1215,1840,sports,32,22,0,0,0,0,variant,2025-07-14 11:00:15.195387,0,0
7607,118,fashion,48,30,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
3627,1981,food,24,17,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
8982,900,gaming,58,38,1,0,1,0,variant,2025-08-02 11:00:15.195387,2,1
9559,26,food,50,37,1,0,0,0,control,2025-07-18 11:00:15.195387,1,1
7876,340,sports,53,37,0,0,0,0,variant,2025-07-31 11:00:15.195387,0,0
6269,1686,music,40,26,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
6813,171,food,26,19,1,0,1,0,control,2025-07-16 11:00:15.195387,2,1
5480,1277,dance,40,24,0,0,0,0,variant,2025-08-04 11:00:15.195387,0,0
8695,532,sports,42,28,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
173,349,sports,30,23,0,0,0,0,control,2025-08-03 11:00:15.195387,0,0
887,1328,fashion,9,9,1,0,0,0,control,2025-07-17 11:00:15.195387,1,1
9610,377,music,24,17,1,0,0,0,control,2025-08-11 11:00:15.195387,1,1
6264,1375,fashion,8,7,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
4369,1597,music,24,19,1,1,0,0,control,2025-08-07 11:00:15.195387,2,1
9602,151,fashion,29,14,0,0,0,0,variant,2025-07-22 11:00:15.195387,0,0
7057,1772,comedy,52,33,1,0,0,0,variant,2025-08-10 11:00:15.195387,1,1
4954,829,dance,35,23,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
261,230,dance,45,34,0,1,0,0,control,2025-07-16 11:00:15.195387,1,1
3353,336,dance,15,12,1,0,0,0,control,2025-08-12 11:00:15.195387,1,1
1353,1727,food,16,13,0,0,0,0,control,2025-08-12 11:00:15.195387,0,0
5244,275,sports,14,14,1,1,0,0,control,2025-07-21 11:00:15.195387,2,1
9692,715,sports,53,38,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
3007,1228,gaming,60,39,1,0,0,0,variant,2025-08-06 11:00:15.195387,1,1
823,1252,comedy,24,19,1,0,1,0,variant,2025-08-02 11:00:15.195387,2,1
532,1293,music,40,25,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
2821,898,music,53,37,0,0,0,0,variant,2025-07-30 11:00:15.195387,0,0
167,1203,music,29,24,1,1,0,0,control,2025-07-19 11:00:15.195387,2,1
4927,1867,gaming,32,20,1,1,0,0,control,2025-07-15 11:00:15.195387,2,1
1056,257,gaming,37,19,1,0,0,0,variant,2025-07-16 11:00:15.195387,1,1
1255,681,sports,35,24,1,0,1,0,variant,2025-07-30 11:00:15.195387,2,1
4287,1930,gaming,13,9,1,0,0,0,variant,2025-07-19 11:00:15.195387,1,1
8010,1539,gaming,57,42,1,0,1,0,control,2025-07-16 11:00:15.195387,2,1
4008,1032,music,21,14,0,0,0,0,control,2025-07-30 11:00:15.195387,0,0
7759,336,food,16,5,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
9724,1956,food,39,25,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
9165,1643,gaming,35,23,1,0,0,0,control,2025-08-07 11:00:15.195387,1,1
7890,1064,fashion,23,20,0,1,0,0,control,2025-08-08 11:00:15.195387,1,1
4745,935,fashion,5,1,0,0,0,0,control,2025-07-15 11:00:15.195387,0,0
8298,980,comedy,51,36,1,0,0,0,variant,2025-08-07 11:00:15.195387,1,1
9797,1455,fashion,16,14,1,0,0,0,variant,2025-07-24 11:00:15.195387,1,1
4288,887,gaming,32,18,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
1003,1724,fashion,48,22,1,0,0,0,control,2025-07-16 11:00:15.195387,1,1
85,1800,food,48,32,0,0,0,0,control,2025-08-01 11:00:15.195387,0,0
2996,330,food,17,9,1,0,0,1,variant,2025-08-06 11:00:15.195387,1,1
5157,243,dance,7,4,1,0,0,0,variant,2025-07-31 11:00:15.195387,1,1
7195,165,gaming,19,13,1,1,1,0,control,2025-07-22 11:00:15.195387,3,1
5784,959,sports,10,10,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
5696,480,comedy,31,16,0,0,0,0,variant,2025-08-09 11:00:15.195387,0,0
154,283,gaming,7,6,1,0,0,0,variant,2025-07-17 11:00:15.195387,1,1
9654,1119,sports,12,7,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
6415,1155,food,54,38,0,0,0,1,control,2025-08-01 11:00:15.195387,0,0
6685,935,comedy,13,1,0,0,0,0,control,2025-07-20 11:00:15.195387,0,0
2020,774,gaming,41,24,0,0,0,0,control,2025-07-27 11:00:15.195387,0,0
9290,209,fashion,27,12,0,0,0,0,variant,2025-07-25 11:00:15.195387,0,0
571,1546,comedy,54,31,1,0,0,0,control,2025-08-03 11:00:15.195387,1,1
7923,1949,food,22,13,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
8341,1565,food,23,18,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
6154,1684,dance,20,14,1,0,0,0,control,2025-08-04 11:00:15.195387,1,1
2692,1871,music,44,32,1,0,1,0,control,2025-08-02 11:00:15.195387,2,1
7670,578,gaming,59,43,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
5508,481,comedy,11,11,1,0,1,0,variant,2025-07-22 11:00:15.195387,2,1
4870,1548,sports,15,11,0,0,0,0,variant,2025-08-11 11:00:15.195387,0,0
5850,1549,dance,44,30,1,0,0,0,control,2025-07-29 11:00:15.195387,1,1
5968,1004,music,9,2,0,0,0,0,variant,2025-08-11 11:00:15.195387,0,0
3656,364,sports,51,35,0,0,0,0,control,2025-07-19 11:00:15.195387,0,0
6672,423,dance,17,11,0,0,0,0,control,2025-07-17 11:00:15.195387,0,0
5670,1959,gaming,36,28,0,1,0,0,variant,2025-08-07 11:00:15.195387,1,1
9905,1638,sports,46,35,0,0,0,0,variant,2025-08-12 11:00:15.195387,0,0
2493,1709,fashion,23,15,0,0,0,0,variant,2025-07-24 11:00:15.195387,0,0
9537,213,comedy,5,1,1,0,0,1,control,2025-07-19 11:00:15.195387,1,1
9299,1193,food,12,12,1,0,0,0,control,2025-07-23 11:00:15.195387,1,1
6513,1232,dance,21,17,1,0,0,0,variant,2025-07-27 11:00:15.195387,1,1
8775,1883,dance,9,8,1,0,0,0,control,2025-08-01 11:00:15.195387,1,1
4351,1451,gaming,16,6,1,0,0,0,control,2025-08-02 11:00:15.195387,1,1
6600,1598,dance,45,26,1,1,0,0,control,2025-08-08 11:00:15.195387,2,1
4657,899,music,44,33,1,0,0,0,variant,2025-08-09 11:00:15.195387,1,1
8512,521,comedy,31,25,0,0,0,0,variant,2025-07-19 11:00:15.195387,0,0
4316,940,food,9,7,1,0,0,0,control,2025-07-15 11:00:15.195387,1,1
4795,1661,gaming,22,11,0,0,0,0,variant,2025-07-16 11:00:15.195387,0,0
1438,1698,fashion,55,35,1,0,0,0,control,2025-07-31 11:00:15.195387,1,1
32,19,music,50,30,1,0,0,0,control,2025-08-09 11:00:15.195387,1,1
715,1510,gaming,10,5,1,0,0,0,control,2025-07-25 11:00:15.195387,1,1
7956,1882,gaming,45,34,1,0,0,0,control,2025-08-06 11:00:15.195387,1,1
9232,1111,comedy,11,8,0,0,0,0,control,2025-08-08 11:00:15.195387,0,0
409,530,dance,43,27,1,0,0,0,control,2025-07-22 11:00:15.195387,1,1
7347,237,gaming,50,33,1,0,0,0,control,2025-07-20 11:00:15.195387,1,1
8039,1198,sports,22,19,1,1,0,0,variant,2025-08-05 11:00:15.195387,2,1
7741,104,comedy,38,31,1,0,0,0,variant,2025-08-08 11:00:15.195387,1,1
7665,937,comedy,27,16,1,0,0,0,variant,2025-07-26 11:00:15.195387,1,1
5032,237,fashion,31,19,1,0,0,0,variant,2025-08-01 11:00:15.195387,1,1
1128,1662,sports,7,5,1,1,0,0,control,2025-07-15 11:00:15.195387,2,1
5437,561,comedy,13,7,1,0,0,0,variant,2025-07-18 11:00:15.195387,1,1
8899,1126,gaming,55,38,0,0,0,0,variant,2025-07-24 11:00:15.195387,0,0
